accuracy,balanced_accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,kappa,roc_auc_ovr_macro,roc_auc_available,train_time,test_time,classifier,family,arm,signed,hash_seed,split,m,k,corpus,embed_seconds
0.7896070975918885,0.6405005741595008,0.7805801474273678,0.7896070975918885,0.7770438494722907,0.7078259264681678,0.6405005741595008,0.6481859815282492,0.7434181827759709,0.7420497135395638,0.9674310124328426,True,183.75387543503894,0.017961518024094403,LR,tabulation,tabulation,False,2,2,28111,3,dedup,0.8760790179949254
0.7845373891001267,0.6528931935348715,0.7784841344525757,0.7845373891001267,0.7799167153557581,0.6502995328895058,0.6528931935348715,0.6484191978780366,0.7366004243495964,0.7363828256742255,0.9743521631354771,True,181.10019997303607,0.01887305802665651,LR,tabulation,tabulation,False,2,3,28111,3,dedup,0.8760790179949254
0.7972116603295311,0.6761781686502929,0.7846049569141054,0.7972116603295311,0.7877511016967557,0.6714241199788196,0.6761781686502929,0.6679475270505454,0.752036056761669,0.7515400814816273,0.9720334338705942,True,162.27756095299264,0.019068109977524728,LR,tabulation,tabulation,False,2,4,28111,3,dedup,0.8760790179949254
0.8124207858048162,0.6798186685034696,0.8080738338981104,0.8124207858048162,0.796187492459116,0.7272054128301688,0.6798186685034696,0.676914505599575,0.771436322170011,0.7693738816493721,0.9789712453694853,True,0.34761053998954594,0.069212180969771,RF,tabulation,tabulation,False,2,0,28111,3,dedup,0.8760790179949254
0.7845373891001267,0.653744537402246,0.7696468621368582,0.7845373891001267,0.7742218683036832,0.663682933786709,0.653744537402246,0.653259994257618,0.7354870468640473,0.7349638991309708,0.9805226867524346,True,0.3265954299713485,0.04923485603649169,RF,tabulation,tabulation,False,2,1,28111,3,dedup,0.8760790179949254
0.7997465145754119,0.6295141633355092,0.7929986522736145,0.7997465145754119,0.7894536804955844,0.7139703696534828,0.6295141633355092,0.6439541795981355,0.754894555277593,0.7540785689204171,0.9612863296800441,True,0.35396623198175803,0.0599513030028902,RF,tabulation,tabulation,False,2,2,28111,3,dedup,0.8760790179949254
0.8086185044359949,0.6488851867954701,0.8020950667922457,0.8086185044359949,0.7986033333174805,0.6698033674813784,0.6488851867954701,0.646733494416737,0.7663545146526983,0.7651734801881939,0.9594218504623341,True,0.32813599600922316,0.06946957897162065,RF,tabulation,tabulation,False,2,3,28111,3,dedup,0.8760790179949254
0.7870722433460076,0.6419215094933622,0.7749112923523963,0.7870722433460076,0.7722316651067661,0.6297479849513857,0.6419215094933622,0.6215821564730807,0.7397668429970631,0.738784454608695,0.9358133215286941,True,0.3343351790099405,0.06944446201669052,RF,tabulation,tabulation,False,2,4,28111,3,dedup,0.8760790179949254
0.7896070975918885,0.6882446066072959,0.7818732474851844,0.7896070975918885,0.7796719812244748,0.7139980361392093,0.6882446066072959,0.6838412372388701,0.7437378854626105,0.7426609425194761,0.8389443270296751,True,0.5053395410068333,0.0034714749781414866,DT,tabulation,tabulation,False,2,0,28111,3,dedup,0.8760790179949254
0.779467680608365,0.6280994254628789,0.7763352975158686,0.779467680608365,0.7755829598355073,0.6445247063295192,0.6280994254628789,0.6312253580883819,0.7301674389637024,0.7298040929112101,0.8086550830867082,True,0.49354608700377867,0.0034393559908494353,DT,tabulation,tabulation,False,2,1,28111,3,dedup,0.8760790179949254
