accuracy,balanced_accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,kappa,roc_auc_ovr_macro,roc_auc_available,train_time,test_time,classifier,split,corpus,embedding,protocol,identity,n_clusters,target_class,n_shots,class_support
0.7896070975918885,0.678505787104596,0.7722306700378634,0.7896070975918885,0.7784273989541786,0.6381122069791328,0.678505787104596,0.6519229165538809,0.7425034374960048,0.7420873020717849,0.9776981210976651,True,139.04300584702287,0.014318066067062318,LR,0,dedup,Murmur2Vec,few_shot,,,B.1.177.21,5.0,9.0
0.7972116603295311,0.6714389180767806,0.7811609915316133,0.7972116603295311,0.7879893167083648,0.6265259812309679,0.6714389180767806,0.6443653018427725,0.7497778951341436,0.749523312546255,0.9817513158716277,True,113.73777973698452,0.013747507007792592,LR,1,dedup,Murmur2Vec,few_shot,,,B.1.177.21,5.0,9.0
0.7629911280101395,0.6492209537249725,0.7499687081136905,0.7629911280101395,0.752469354863852,0.6938851270643769,0.6492209537249725,0.6548520100497252,0.713424702173874,0.7127199728964575,0.9690952171012476,True,110.33193335996475,0.014129280927591026,LR,2,dedup,Murmur2Vec,few_shot,,,B.1.177.21,5.0,9.0
0.7934093789607097,0.6536676832445046,0.7760788295045092,0.7934093789607097,0.7810742527915553,0.6619901178415789,0.6536676832445046,0.650212725714179,0.7503998275569228,0.7498735821754757,0.9724435337392006,True,114.20953330304474,0.012831397005356848,LR,3,dedup,Murmur2Vec,few_shot,,,B.1.177.21,5.0,9.0
0.7820025348542459,0.6448185552753629,0.7779529432253752,0.7820025348542459,0.7717949523301417,0.6451933307878082,0.6448185552753629,0.633861391975604,0.7339049674335053,0.73228383736758,0.9724196573265331,True,125.81088819901925,0.012831210973672569,LR,4,dedup,Murmur2Vec,few_shot,,,B.1.177.21,5.0,9.0
0.7769328263624842,0.6529296324856048,0.7594971010425579,0.7769328263624842,0.7628062454170645,0.616937475073412,0.6529296324856048,0.6266159329048678,0.7273344494315227,0.7260092340475908,0.957173343317042,True,0.3942282459465787,0.0687454049475491,RF,0,dedup,Murmur2Vec,few_shot,,,B.1.177.21,5.0,9.0
0.7959442332065906,0.6080924565360536,0.7760588092226562,0.7959442332065906,0.7816591068364638,0.578715489772358,0.6080924565360536,0.5848376080152178,0.7485615819626467,0.7473688606749082,0.9615939024353303,True,0.42679350497201085,0.07913980295415968,RF,1,dedup,Murmur2Vec,few_shot,,,B.1.177.21,5.0,9.0
0.7655259822560203,0.6248454186836775,0.7521823265830293,0.7655259822560203,0.7526478312593248,0.6748029802822055,0.6248454186836775,0.6286687053732746,0.7154815362781609,0.7149249154823123,0.9733776752983843,True,0.4437126850243658,0.07813205197453499,RF,2,dedup,Murmur2Vec,few_shot,,,B.1.177.21,5.0,9.0
0.7997465145754119,0.6436281692523341,0.807350411997899,0.7997465145754119,0.784763117684154,0.6990696131396494,0.6436281692523341,0.637561901253801,0.7580310997604819,0.7570765471360591,0.9613093009022813,True,0.46602286596316844,0.06763898301869631,RF,3,dedup,Murmur2Vec,few_shot,,,B.1.177.21,5.0,9.0
0.7972116603295311,0.6536282769318221,0.7855773249199055,0.7972116603295311,0.7811335997459996,0.6709126361300998,0.6536282769318221,0.6476015342154817,0.7517288932405447,0.7504166641953488,0.9715755711476846,True,0.3720638519152999,0.06750464905053377,RF,4,dedup,Murmur2Vec,few_shot,,,B.1.177.21,5.0,9.0
0.7731305449936628,0.6613052820963691,0.7635325982147819,0.7731305449936628,0.7656522710171794,0.6011257939498365,0.6613052820963691,0.6235603656838085,0.7235801945829637,0.7228672625413302,0.8251075327799481,True,0.5051875280914828,0.004008283955045044,DT,0,dedup,Murmur2Vec,few_shot,,,B.1.177.21,5.0,9.0
0.7820025348542459,0.6375205413328479,0.7798495100060456,0.7820025348542459,0.7762040902919459,0.6632678300029053,0.6375205413328479,0.6324989617358189,0.7315434950147933,0.7310689231500931,0.8134606744554254,True,0.4788192700361833,0.005757941980846226,DT,1,dedup,Murmur2Vec,few_shot,,,B.1.177.21,5.0,9.0
0.7655259822560203,0.6776050150725763,0.7524715606573944,0.7655259822560203,0.7570137192538552,0.6389306058655827,0.6776050150725763,0.6528176527875985,0.7164176623413412,0.716135719661537,0.8330063770926568,True,0.4404096460202709,0.00416407105512917,DT,2,dedup,Murmur2Vec,few_shot,,,B.1.177.21,5.0,9.0
0.7680608365019012,0.6341951525937013,0.7629207315375411,0.7680608365019012,0.7620417487017327,0.621585218587236,0.6341951525937013,0.6203729156182,0.7201883960376648,0.7198066414133573,0.811448243865057,True,0.5034716669470072,0.003977322950959206,DT,3,dedup,Murmur2Vec,few_shot,,,B.1.177.21,5.0,9.0
0.770595690747782,0.6464356175930668,0.7569335546017444,0.770595690747782,0.7582158341996023,0.6075519093221815,0.6464356175930668,0.6064388275668589,0.719197306930057,0.71823819210288,0.8175730993243415,True,0.49526265100575984,0.004001931985840201,DT,4,dedup,Murmur2Vec,few_shot,,,B.1.177.21,5.0,9.0
0.7908745247148289,0.677738618982719,0.7722779895558619,0.7908745247148289,0.778967416708933,0.6395150310275948,0.677738618982719,0.6521147090627183,0.7439637973332538,0.7435157365906516,0.977640141826999,True,57.882194632082246,0.011701058014295995,LR,0,dedup,Spike2Vec,few_shot,,,B.1.177.21,5.0,9.0
0.7984790874524715,0.6723437661053111,0.7811092364028172,0.7984790874524715,0.7886302631206874,0.624498679985874,0.6723437661053111,0.643820934654214,0.7512966676948686,0.751051745898191,0.9816255640665833,True,53.37631763401441,0.011531768017448485,LR,1,dedup,Spike2Vec,few_shot,,,B.1.177.21,5.0,9.0
0.7655259822560203,0.6525415607497584,0.7502043894494272,0.7655259822560203,0.7538584468159033,0.6743879388995393,0.6525415607497584,0.6501117372406084,0.716435057821004,0.7156994885259185,0.9690629386789983,True,54.397353406995535,0.01127520704176277,LR,2,dedup,Spike2Vec,few_shot,,,B.1.177.21,5.0,9.0
0.7959442332065906,0.6537423303347428,0.7804193959042076,0.7959442332065906,0.7833096314338205,0.658924143674919,0.6537423303347428,0.6472994005267351,0.7533959049585569,0.7528383055972262,0.9720721330108443,True,51.401944210985675,0.011615650961175561,LR,3,dedup,Spike2Vec,few_shot,,,B.1.177.21,5.0,9.0
0.7832699619771863,0.6485875047380922,0.7828970526508313,0.7832699619771863,0.7737761965907552,0.6534674447335561,0.6485875047380922,0.6388456253548879,0.7356809159131659,0.7338608025659386,0.9720993539150072,True,56.41079636896029,0.011684540077112615,LR,4,dedup,Spike2Vec,few_shot,,,B.1.177.21,5.0,9.0
0.7832699619771863,0.6677029509306865,0.764337402080281,0.7832699619771863,0.7704496641887201,0.6218204030787833,0.6677029509306865,0.6378374092537121,0.7352188374440166,0.734189559790061,0.9629408792951994,True,0.25679597607813776,0.06621485494542867,RF,0,dedup,Spike2Vec,few_shot,,,B.1.177.21,5.0,9.0
0.8073510773130546,0.671067092698892,0.7909199872228594,0.8073510773130546,0.7948347000289058,0.6393557733122539,0.671067092698892,0.6467343564592222,0.762444568749093,0.7616551066240038,0.9454124838001728,True,0.29951415094546974,0.056540681049227715,RF,1,dedup,Spike2Vec,few_shot,,,B.1.177.21,5.0,9.0
0.7807351077313055,0.6832326970111139,0.7564120211680003,0.7807351077313055,0.7663832606773173,0.6841198611718714,0.6832326970111139,0.6747498665284327,0.7343729217532317,0.7337739974371527,0.9541352253927133,True,0.34268318000249565,0.055302910041064024,RF,2,dedup,Spike2Vec,few_shot,,,B.1.177.21,5.0,9.0
0.8022813688212928,0.655932195264729,0.7726266035751063,0.8022813688212928,0.7827967015365916,0.637470949151315,0.655932195264729,0.636539011120875,0.7610193685781755,0.7600360285186781,0.9573123542919322,True,0.26951094798278064,0.046826577046886086,RF,3,dedup,Spike2Vec,few_shot,,,B.1.177.21,5.0,9.0
0.7984790874524715,0.6555782886620248,0.7870683028181242,0.7984790874524715,0.7825893007760949,0.6675903702679246,0.6555782886620248,0.645282912723964,0.7533264261008527,0.7520015656691457,0.9757531112577645,True,0.25972310407087207,0.04668116196990013,RF,4,dedup,Spike2Vec,few_shot,,,B.1.177.21,5.0,9.0
0.7743979721166033,0.6469655049116534,0.7688431720388382,0.7743979721166033,0.7680752976698749,0.6131552891834553,0.6469655049116534,0.6226013967605132,0.7244740967023642,0.7237769871193481,0.817933236863228,True,0.46909631392918527,0.002021356951445341,DT,0,dedup,Spike2Vec,few_shot,,,B.1.177.21,5.0,9.0
0.7782002534854245,0.6452444806787881,0.7747726201036508,0.7782002534854245,0.7721682426731651,0.652883359924177,0.6452444806787881,0.6317557742513,0.7270621864350767,0.7263798915229785,0.8172197130381061,True,0.43091391201596707,0.001979665015824139,DT,1,dedup,Spike2Vec,few_shot,,,B.1.177.21,5.0,9.0
0.7604562737642585,0.6702320394127136,0.748751580785237,0.7604562737642585,0.7526679464221278,0.6332084664448884,0.6702320394127136,0.6443763184620152,0.7098392584685913,0.7096220165478511,0.8291611792386202,True,0.4134857780300081,0.001997136976569891,DT,2,dedup,Spike2Vec,few_shot,,,B.1.177.21,5.0,9.0
0.7832699619771863,0.6625158796027857,0.7790447702166182,0.7832699619771863,0.7779202314417815,0.6441052840565459,0.6625158796027857,0.6440990282695143,0.7384893920184192,0.738217061032044,0.8259687414161352,True,0.4665048769675195,0.001994724036194384,DT,3,dedup,Spike2Vec,few_shot,,,B.1.177.21,5.0,9.0
0.7718631178707225,0.6543875686310225,0.7638592411591806,0.7718631178707225,0.7619777213053264,0.6376862600984571,0.6543875686310225,0.6282013888956419,0.7215641268978163,0.7201890625092354,0.8215963612810264,True,0.46947385801468045,0.0020004549296572804,DT,4,dedup,Spike2Vec,few_shot,,,B.1.177.21,5.0,9.0
0.7672955974842768,0.6042785617744371,0.7616527192223053,0.7672955974842768,0.7583326609821183,0.6305264894865729,0.6042785617744371,0.5984346878061092,0.7164110953262455,0.7154886746792175,0.9680055947809708,True,134.18504005204886,0.014679625048302114,LR,0,dedup,Murmur2Vec,few_shot,,,R.1,1.0,11.0
0.7874213836477988,0.6297050363672825,0.7806923502578302,0.7874213836477988,0.779135335763995,0.6144795819742469,0.6297050363672825,0.6121191089102644,0.7447406215797552,0.7438275900860105,0.970945553649713,True,122.38501796894707,0.013921729056164622,LR,1,dedup,Murmur2Vec,few_shot,,,R.1,1.0,11.0
0.7974842767295598,0.6207179691938755,0.7998200239689264,0.7974842767295598,0.792291507599103,0.6842167975444379,0.6207179691938755,0.6336477643448865,0.7512409996663706,0.7507540956791146,0.9759765656891566,True,117.13169353699777,0.012548165046609938,LR,2,dedup,Murmur2Vec,few_shot,,,R.1,1.0,11.0
0.779874213836478,0.6195638899868068,0.7669860751633496,0.779874213836478,0.7637618219763235,0.625212073704673,0.6195638899868068,0.5912933055392675,0.731346462431464,0.7300692652451446,0.9785847110578672,True,119.69967912393622,0.013218297972343862,LR,3,dedup,Murmur2Vec,few_shot,,,R.1,1.0,11.0
0.7786163522012579,0.6510419589148803,0.7716757165863423,0.7786163522012579,0.769939480803513,0.6474134721443334,0.6510419589148803,0.6333526554873385,0.7304106156525985,0.729815841457975,0.9652027192707688,True,123.33737505006138,0.012954343925230205,LR,4,dedup,Murmur2Vec,few_shot,,,R.1,1.0,11.0
0.7849056603773585,0.6350391310874316,0.7781264419746392,0.7849056603773585,0.7744304899049335,0.6470672071112747,0.6350391310874316,0.6296461949491364,0.7386550876810668,0.7369169675928613,0.9353510039027814,True,0.3790210160659626,0.06638248497620225,RF,0,dedup,Murmur2Vec,few_shot,,,R.1,1.0,11.0
0.7861635220125787,0.6144565228327927,0.7643424876291209,0.7861635220125787,0.7728028527090761,0.5958634304994495,0.6144565228327927,0.5999027911524661,0.7429715577447908,0.7416917043187083,0.9308491842199207,True,0.37460916896816343,0.06701027706731111,RF,1,dedup,Murmur2Vec,few_shot,,,R.1,1.0,11.0
0.8037735849056604,0.6226555634407083,0.7912443034763779,0.8037735849056604,0.7908510223857331,0.6536470085932066,0.6226555634407083,0.6239796669353519,0.7590124393200607,0.7580343067630211,0.9697674470528881,True,0.44897184800356627,0.06684800097718835,RF,2,dedup,Murmur2Vec,few_shot,,,R.1,1.0,11.0
0.7635220125786164,0.6039827540261502,0.7572418518328586,0.7635220125786164,0.7449569353131965,0.6198554657627248,0.6039827540261502,0.5697429924846988,0.7137968702668922,0.710491908068687,0.974219165599617,True,0.4003990760538727,0.07161368301603943,RF,3,dedup,Murmur2Vec,few_shot,,,R.1,1.0,11.0
0.7849056603773585,0.6834586239302228,0.7697276652243378,0.7849056603773585,0.7703418694387503,0.6815154873174712,0.6834586239302228,0.6650915129142547,0.7378530812232151,0.7367666906125168,0.9552215645904615,True,0.43917813105508685,0.06713412201497704,RF,4,dedup,Murmur2Vec,few_shot,,,R.1,1.0,11.0
0.7471698113207547,0.5663510306353896,0.7472850217107805,0.7471698113207547,0.7423927693392735,0.5825664133075199,0.5663510306353896,0.5658783017187154,0.6930540543634245,0.6915672464277236,0.7770397363576119,True,0.5388663680059835,0.004424386075697839,DT,0,dedup,Murmur2Vec,few_shot,,,R.1,1.0,11.0
0.7672955974842768,0.591931371192201,0.7711571871589,0.7672955974842768,0.766377190293038,0.593008971660529,0.591931371192201,0.5881064862750139,0.7210495940630678,0.7201018538078137,0.7903216921247226,True,0.488297892967239,0.004471727996133268,DT,1,dedup,Murmur2Vec,few_shot,,,R.1,1.0,11.0
0.7823899371069183,0.6088943064652453,0.7824468192980699,0.7823899371069183,0.7806271620357231,0.6281331346302276,0.6088943064652453,0.6133700386020833,0.7337554823246535,0.73328873116528,0.7991873326729039,True,0.5410246290266514,0.004439875017851591,DT,2,dedup,Murmur2Vec,few_shot,,,R.1,1.0,11.0
0.7610062893081762,0.6095815079542839,0.761683143097397,0.7610062893081762,0.7503431223523651,0.6556539362714512,0.6095815079542839,0.5944170235360406,0.7088331042545557,0.7074143017361441,0.7989366787474267,True,0.5478673280449584,0.004022389999590814,DT,3,dedup,Murmur2Vec,few_shot,,,R.1,1.0,11.0
0.7836477987421384,0.6717626085929032,0.78251680227056,0.7836477987421384,0.7783927409532452,0.6743851957835009,0.6717626085929032,0.6575569799013419,0.7370969851824221,0.7364068518025886,0.830586571282922,True,0.4978367410367355,0.0040013749385252595,DT,4,dedup,Murmur2Vec,few_shot,,,R.1,1.0,11.0
0.7685534591194969,0.6054747340232409,0.7626769053768777,0.7685534591194969,0.7594174170265965,0.630300642294589,0.6054747340232409,0.5988026389995901,0.7179996228881372,0.7170687174091325,0.967959230126604,True,58.57124294398818,0.01207240391522646,LR,0,dedup,Spike2Vec,few_shot,,,R.1,1.0,11.0
0.789937106918239,0.6325861394181648,0.7824222765160584,0.789937106918239,0.7815754013621555,0.616770220628522,0.6325861394181648,0.6155993316445194,0.7477516283997213,0.7468534241952183,0.9705058408053208,True,58.06794282293413,0.011548940907232463,LR,1,dedup,Spike2Vec,few_shot,,,R.1,1.0,11.0
0.8025157232704403,0.6244811732080954,0.8049227358841677,0.8025157232704403,0.7965494329340677,0.6958398603666939,0.6244811732080954,0.6389484826069339,0.7573374609596595,0.7568812075007159,0.9755576786721569,True,54.517922473023646,0.011516302940435708,LR,2,dedup,Spike2Vec,few_shot,,,R.1,1.0,11.0
0.779874213836478,0.6215459703352576,0.7623997024063616,0.779874213836478,0.7615664364759597,0.620944280277675,0.6215459703352576,0.5908397140764727,0.731524591730424,0.7300525051515587,0.9788249177269862,True,56.949906458030455,0.011927707004360855,LR,3,dedup,Spike2Vec,few_shot,,,R.1,1.0,11.0
0.7786163522012579,0.6538248902692402,0.7714262525632933,0.7786163522012579,0.7702113761018896,0.6491491102436079,0.6538248902692402,0.6362905316309562,0.7303708713107319,0.7298257538309441,0.9654236679159568,True,49.642818438005634,0.011404520948417485,LR,4,dedup,Spike2Vec,few_shot,,,R.1,1.0,11.0
0.8012578616352202,0.6569883222471492,0.7920071443696576,0.8012578616352202,0.789558230218039,0.6700756269776129,0.6569883222471492,0.6509040434220597,0.7592609979697988,0.7570175896748434,0.9398886407311496,True,0.2704293680144474,0.05757303594145924,RF,0,dedup,Spike2Vec,few_shot,,,R.1,1.0,11.0
0.7937106918238994,0.620706881798372,0.8046811144591863,0.7937106918238994,0.78192341694744,0.6466065868832384,0.620706881798372,0.6095535612100341,0.7526918393750508,0.7511057829057513,0.935215474010774,True,0.2645595909561962,0.04646577103994787,RF,1,dedup,Spike2Vec,few_shot,,,R.1,1.0,11.0
0.8125786163522013,0.6371210761380387,0.8000533036888818,0.8125786163522013,0.8009853870643534,0.6609875536320262,0.6371210761380387,0.6380446584866544,0.7698391155643787,0.769051699430891,0.9590693044158322,True,0.2610496609704569,0.057597356964834034,RF,2,dedup,Spike2Vec,few_shot,,,R.1,1.0,11.0
0.779874213836478,0.6462452356313126,0.8008876980089032,0.779874213836478,0.7600570252495984,0.6901446813703184,0.6462452356313126,0.6113073699309296,0.7346536351226483,0.7306446522920131,0.9634104170258163,True,0.2923396349651739,0.05750098393764347,RF,3,dedup,Spike2Vec,few_shot,,,R.1,1.0,11.0
0.7911949685534592,0.6750135838081641,0.7884247275003239,0.7911949685534592,0.7797523693215053,0.6696973290464988,0.6750135838081641,0.6518149019363171,0.7469666398406009,0.7453231079187782,0.9456676776569459,True,0.3355569749837741,0.05763192102313042,RF,4,dedup,Spike2Vec,few_shot,,,R.1,1.0,11.0
0.7433962264150943,0.5640653399195718,0.7428336404526603,0.7433962264150943,0.7381410375711649,0.5718101966754514,0.5640653399195718,0.5591131147782554,0.6884764403894331,0.6870078740157479,0.7758062529766355,True,0.45671688904985785,0.002416940056718886,DT,0,dedup,Spike2Vec,few_shot,,,R.1,1.0,11.0
0.769811320754717,0.5962766674729811,0.7680778027285666,0.769811320754717,0.766690005475854,0.599081219321679,0.5962766674729811,0.5940575824594607,0.7237093725678297,0.722987549339005,0.792542201445734,True,0.4501560019562021,0.002099625999107957,DT,1,dedup,Spike2Vec,few_shot,,,R.1,1.0,11.0
0.7874213836477988,0.6109307678372476,0.7882974749728099,0.7874213836477988,0.7854195397177437,0.6303366990396744,0.6109307678372476,0.6133394406778536,0.7398562793163557,0.739409984871407,0.8003267694706898,True,0.48233121901284903,0.0020906380377709866,DT,2,dedup,Spike2Vec,few_shot,,,R.1,1.0,11.0
0.7622641509433963,0.6171810786080417,0.763125676745096,0.7622641509433963,0.7538920838469937,0.6224874363294418,0.6171810786080417,0.5964032117914005,0.7112120579264424,0.7094253291458453,0.8027938987373275,True,0.48775924707297236,0.002133565954864025,DT,3,dedup,Spike2Vec,few_shot,,,R.1,1.0,11.0
0.779874213836478,0.6707060422713599,0.7755542364922072,0.779874213836478,0.7739667304187763,0.67108317573099,0.6707060422713599,0.6577782057874495,0.7319719866342426,0.7314520985824144,0.8299309469668908,True,0.45909274904988706,0.002126842038705945,DT,4,dedup,Spike2Vec,few_shot,,,R.1,1.0,11.0
0.7762326169405815,0.6376118951077704,0.7618983319742941,0.7762326169405815,0.7677527473455602,0.6318000774066426,0.6376118951077704,0.6323662149091908,0.7267011421548281,0.7259509515877411,0.9716723520365302,True,136.880963533069,0.012949659954756498,LR,0,dedup,Murmur2Vec,few_shot,,,R.1,5.0,11.0
0.8002528445006322,0.6756483403751026,0.7983716709314436,0.8002528445006322,0.7940076561502415,0.6653286991051073,0.6756483403751026,0.6598298919791443,0.7597049896031906,0.7589670401728028,0.971945983904201,True,130.61827294295654,0.013021687977015972,LR,1,dedup,Murmur2Vec,few_shot,,,R.1,5.0,11.0
0.8053097345132744,0.6449603934362996,0.8010356168798142,0.8053097345132744,0.8002073943433881,0.6864943412339995,0.6449603934362996,0.6577869407965387,0.7602587927284472,0.7599369364930778,0.9754145281692782,True,120.25244421197567,0.014183380058966577,LR,2,dedup,Murmur2Vec,few_shot,,,R.1,5.0,11.0
0.7888748419721872,0.6598301893440153,0.7685105608835853,0.7888748419721872,0.7720224217328066,0.6251080569756778,0.6598301893440153,0.6270357296525714,0.7425171215063543,0.740784493026925,0.9811357127947908,True,125.59515139297582,0.013503576046787202,LR,3,dedup,Murmur2Vec,few_shot,,,R.1,5.0,11.0
0.7850821744627055,0.6819860148589362,0.7724265312296281,0.7850821744627055,0.7761070375601714,0.6477748326536855,0.6819860148589362,0.658049823644259,0.7378757322711245,0.7373037641340616,0.9688331651406226,True,128.57733837899286,0.014064333983696997,LR,4,dedup,Murmur2Vec,few_shot,,,R.1,5.0,11.0
0.7876106194690266,0.652226460042002,0.7711634476415079,0.7876106194690266,0.7741156698632261,0.6392300066947392,0.652226460042002,0.6382553704139333,0.7417103407651586,0.739786836998643,0.9605342971435378,True,0.374045567936264,0.10274829110130668,RF,0,dedup,Murmur2Vec,few_shot,,,R.1,5.0,11.0
0.8040455120101138,0.664627890023448,0.7848818513946895,0.8040455120101138,0.7917020214685379,0.6483979190357231,0.664627890023448,0.6502597114579928,0.7642501644131002,0.7630143499976805,0.954593782215283,True,0.4108530320227146,0.06751046900171787,RF,1,dedup,Murmur2Vec,few_shot,,,R.1,5.0,11.0
0.8027812895069533,0.6253412666793124,0.7885597981995082,0.8027812895069533,0.7912945256547428,0.660191982067026,0.6253412666793124,0.6326285950456257,0.7569978660716613,0.7562981395899988,0.9642479525079886,True,0.49048472102731466,0.06805537396576256,RF,2,dedup,Murmur2Vec,few_shot,,,R.1,5.0,11.0
0.7812895069532237,0.6609529416952444,0.7790593417323541,0.7812895069532237,0.7635889396858939,0.6674054151200411,0.6609529416952444,0.6314387020016771,0.7354956830725534,0.7317787399522137,0.9735765738205729,True,0.36364090093411505,0.06778468890115619,RF,3,dedup,Murmur2Vec,few_shot,,,R.1,5.0,11.0
0.7888748419721872,0.6855661295615714,0.7746274354236308,0.7888748419721872,0.775219246820406,0.6625974133979953,0.6855661295615714,0.6599650305269604,0.7424821430307462,0.7413716814159292,0.9463013146665218,True,0.4137217140523717,0.0666949690785259,RF,4,dedup,Murmur2Vec,few_shot,,,R.1,5.0,11.0
0.7711757269279393,0.64228395124555,0.7784177938518646,0.7711757269279393,0.770267281264703,0.6383949727971261,0.64228395124555,0.6340035567274229,0.722155505723214,0.7209843918390892,0.815617053300186,True,0.5236163400113583,0.004179420066066086,DT,0,dedup,Murmur2Vec,few_shot,,,R.1,5.0,11.0
0.7724399494310998,0.6232942736614153,0.7804927516570891,0.7724399494310998,0.7734349753178861,0.6403630371614237,0.6232942736614153,0.6270329358748012,0.7264768574446896,0.7258274472952467,0.8061187721747799,True,0.4588356079766527,0.00398717203643173,DT,1,dedup,Murmur2Vec,few_shot,,,R.1,5.0,11.0
0.7926675094816688,0.6508990782963705,0.795057553378205,0.7926675094816688,0.793069158444641,0.668031570077082,0.6508990782963705,0.6570201119016151,0.7455636201066587,0.7454445556405879,0.8204281790773709,True,0.4938807520084083,0.004017049097456038,DT,2,dedup,Murmur2Vec,few_shot,,,R.1,5.0,11.0
0.7737041719342604,0.6613556575155148,0.7644920976442052,0.7737041719342604,0.760270739626619,0.6438090392983552,0.6613556575155148,0.6271513710676455,0.7252474516449041,0.7229145547697233,0.8251552250787433,True,0.5050699110142887,0.004001784021966159,DT,3,dedup,Murmur2Vec,few_shot,,,R.1,5.0,11.0
0.7825537294563844,0.6759532910432029,0.7709053368407849,0.7825537294563844,0.7729449633683422,0.6516073911139911,0.6759532910432029,0.6539125601620275,0.7349880126871896,0.7342225660380307,0.8326367428442232,True,0.48126960603985935,0.00400665495544672,DT,4,dedup,Murmur2Vec,few_shot,,,R.1,5.0,11.0
0.7800252844500632,0.6425294921306306,0.7653740277915808,0.7800252844500632,0.7712150943063512,0.6355937118838463,0.6425294921306306,0.6363431654126828,0.7314095845718036,0.7306406663430978,0.9716361521521031,True,61.93815680593252,0.011377710965462029,LR,0,dedup,Spike2Vec,few_shot,,,R.1,5.0,11.0
0.8015170670037927,0.6780406848727103,0.7987264007840965,0.8015170670037927,0.7951853431225124,0.6671205652476229,0.6780406848727103,0.6628348063752033,0.7611885115373512,0.7604828646316508,0.9715150933892207,True,51.28799048997462,0.012003463925793767,LR,1,dedup,Spike2Vec,few_shot,,,R.1,5.0,11.0
0.809102402022756,0.6456932944202166,0.8059342871805998,0.809102402022756,0.8036554855942659,0.6977814403813635,0.6456932944202166,0.6613498215780402,0.7648776228848875,0.7645392447734419,0.9749236063888205,True,59.551515299943276,0.013306051027029753,LR,2,dedup,Spike2Vec,few_shot,,,R.1,5.0,11.0
0.7901390644753477,0.6624550612443485,0.7660872097289889,0.7901390644753477,0.7723154382385122,0.6241821748181421,0.6624550612443485,0.6291171246459254,0.7439169158661947,0.7422810519477205,0.981368992661735,True,58.52011179598048,0.01217097498010844,LR,3,dedup,Spike2Vec,few_shot,,,R.1,5.0,11.0
0.7876106194690266,0.6867794357237856,0.7749418561422717,0.7876106194690266,0.7787172543529686,0.6521089411104155,0.6867794357237856,0.6628743896530355,0.7409609641706748,0.7403953223960023,0.9689343377247442,True,60.09930929902475,0.011952718952670693,LR,4,dedup,Spike2Vec,few_shot,,,R.1,5.0,11.0
0.8065739570164349,0.6709541406594286,0.7931250001571778,0.8065739570164349,0.7933715006530728,0.6552529711782722,0.6709541406594286,0.6520977771988465,0.7649580540077779,0.7631379625515957,0.9422467305266959,True,0.34620345500297844,0.04847714595962316,RF,0,dedup,Spike2Vec,few_shot,,,R.1,5.0,11.0
0.8065739570164349,0.6644366433730601,0.7864714312523357,0.8065739570164349,0.7946924994881222,0.6457780317811547,0.6644366433730601,0.650907238024523,0.7670965292240253,0.7661011642469502,0.9343891186616808,True,0.31895038101356477,0.04895927291363478,RF,1,dedup,Spike2Vec,few_shot,,,R.1,5.0,11.0
0.8103666245259166,0.6440802524605608,0.7965867932025518,0.8103666245259166,0.7979241238133207,0.6690483199984018,0.6440802524605608,0.6451163789483274,0.7665842090680547,0.7658132782785647,0.9638860244003419,True,0.34945809794589877,0.046635092003270984,RF,2,dedup,Spike2Vec,few_shot,,,R.1,5.0,11.0
0.7812895069532237,0.6572870693576987,0.7654497027164394,0.7812895069532237,0.7594624940492928,0.6443230066540157,0.6572870693576987,0.6226111516909212,0.7355749790109134,0.7317566574209293,0.9661987823100397,True,0.2790172869572416,0.04676303802989423,RF,3,dedup,Spike2Vec,few_shot,,,R.1,5.0,11.0
0.7951959544879899,0.6970531353984069,0.7843415342909655,0.7951959544879899,0.7797994657429015,0.6682695082695083,0.6970531353984069,0.6648542936369469,0.751439461831112,0.7497133682695256,0.9532884054180152,True,0.3453692459734157,0.06716137903276831,RF,4,dedup,Spike2Vec,few_shot,,,R.1,5.0,11.0
0.7699115044247787,0.6297249595442962,0.7703948335496671,0.7699115044247787,0.7650258353959625,0.6272078594375166,0.6297249595442962,0.622406897289583,0.7208582696878741,0.7192201621931573,0.8093020252933133,True,0.47325034299865365,0.0021105430787429214,DT,0,dedup,Spike2Vec,few_shot,,,R.1,5.0,11.0
0.7812895069532237,0.6422986696781952,0.7871002628473994,0.7812895069532237,0.7806840894892182,0.6596103512368038,0.6422986696781952,0.6434965625443809,0.7372375261986764,0.736531822846372,0.8158342810833686,True,0.43777682597283274,0.0037370959762483835,DT,1,dedup,Spike2Vec,few_shot,,,R.1,5.0,11.0
0.7926675094816688,0.6426218458504249,0.7927632630232133,0.7926675094816688,0.7912434567916046,0.6454168795864749,0.6426218458504249,0.6403122467915694,0.7455478329293042,0.7453661083554322,0.816294490833505,True,0.46857311204075813,0.0025091939605772495,DT,2,dedup,Spike2Vec,few_shot,,,R.1,5.0,11.0
0.7749683944374209,0.6622860370918627,0.7614184172217657,0.7749683944374209,0.7614841357822623,0.627975861795317,0.6622860370918627,0.633841110381532,0.7264655041923146,0.7243783743574284,0.8256476205831963,True,0.48225876805372536,0.0025561649817973375,DT,3,dedup,Spike2Vec,few_shot,,,R.1,5.0,11.0
