accuracy,balanced_accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,kappa,roc_auc_ovr_macro,roc_auc_available,train_time,test_time,classifier,split,corpus,embedding,protocol,identity,n_clusters
0.9330431871442919,0.6410953847305927,0.9328314966269827,0.9330431871442919,0.9305456417738173,0.6622151929349606,0.6410953847305927,0.6346446794779715,0.8469727831079861,0.8467449462901836,0.9784014479436896,True,288.0073232400464,0.07131104695145041,LR,4,raw,Murmur2Vec,identity_group,1.0,2627.0
0.8601258581235698,0.6854254648167623,0.8562972626133204,0.8601258581235698,0.845351327805447,0.6831300832615831,0.6542697618705458,0.6417446321797327,0.7735228358617159,0.7691500280942384,,True,306.495823158999,0.08394779404625297,LR,5,raw,Murmur2Vec,identity_group,1.0,2627.0
0.8526989935956084,0.6191933163389172,0.8516091975894649,0.8526989935956084,0.8324001393659729,0.7129026966608444,0.6191933163389172,0.6196213769863592,0.7419165379848207,0.7361727653869526,0.9797809617288816,True,290.41530471807346,0.07536743604578078,LR,6,raw,Murmur2Vec,identity_group,1.0,2627.0
0.7176648213387016,0.6213274461965191,0.6851208659332916,0.7176648213387016,0.6712467826292322,0.6799673048117864,0.6213274461965191,0.6156928900943663,0.6870392514009059,0.6745676523971109,0.9572107090006186,True,355.69462637009565,0.054378548986278474,LR,7,raw,Murmur2Vec,identity_group,1.0,2627.0
0.8032544378698225,0.6228478074928097,0.8005464437147585,0.8032544378698225,0.7876837350094524,0.6041302852663362,0.6228478074928097,0.5856158364596367,0.7652441522453268,0.7639041888178272,0.9705580115570789,True,395.45382771792356,0.03198122000321746,LR,8,raw,Murmur2Vec,identity_group,1.0,2627.0
0.7367178276269185,0.6331371026243575,0.7294505547947997,0.7367178276269185,0.702517549658337,0.7040404625691109,0.6331371026243575,0.6265310797877425,0.691235386374518,0.6783895725760793,0.9565191616568653,True,332.3053217220586,0.03928065102081746,LR,9,raw,Murmur2Vec,identity_group,1.0,2627.0
0.841589861751152,0.6620894096100816,0.824545178290605,0.841589861751152,0.825548117555401,0.6508165331835072,0.6620894096100816,0.6420377095699108,0.8055739019403011,0.8031342641637969,0.9794144992962,True,1.4650521050207317,0.09134312893729657,RF,0,raw,Murmur2Vec,identity_group,1.0,2627.0
0.817966903073286,0.644900660926393,0.801154807708016,0.817966903073286,0.8054305870685367,0.6544458501602664,0.644900660926393,0.6390802339797514,0.7717332338757172,0.7711923344409242,0.9776255378522932,True,1.5093359439633787,0.06881336297374219,RF,1,raw,Murmur2Vec,identity_group,1.0,2627.0
0.8216393442622951,0.685747075585475,0.7975062184728525,0.8216393442622951,0.8026111829664356,0.7082514367087144,0.685747075585475,0.6713597380694402,0.7866874191474615,0.78577013776199,0.9786832703194236,True,1.3275562160415575,0.07999290595762432,RF,2,raw,Murmur2Vec,identity_group,1.0,2627.0
0.8027709861450693,0.6574508362988503,0.7727665905197518,0.8027709861450693,0.7823910559852748,0.6354314553764792,0.6574508362988503,0.6342829168528172,0.7565727903643262,0.7554307270346179,0.9840970261764608,True,1.6962196070235223,0.0688561430433765,RF,3,raw,Murmur2Vec,identity_group,1.0,2627.0
