accuracy,balanced_accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,kappa,roc_auc_ovr_macro,roc_auc_available,train_time,test_time,classifier,corpus,embedding,protocol,jaccard,n_clusters,split,m,k
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,3.3877288189833052,0.020195566001348197,LR,flu_prottype,Spike2Vec,stratified,,,2,65999,3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,3.5586390690295957,0.020252561022061855,LR,flu_prottype,Spike2Vec,stratified,,,3,65999,3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,3.3549869820126332,0.020132448989897966,LR,flu_prottype,Spike2Vec,stratified,,,4,65999,3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,3.5259322660276666,0.020256720017641783,LR,flu_prottype,Spike2Vec,stratified,,,5,65999,3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,2.7214011080213822,0.019943448016420007,LR,flu_prottype,Spike2Vec,stratified,,,6,65999,3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,3.04586312698666,0.02032234100624919,LR,flu_prottype,Spike2Vec,stratified,,,7,65999,3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,3.257791932031978,0.02004597900668159,LR,flu_prottype,Spike2Vec,stratified,,,8,65999,3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,3.4050978389568627,0.020193601958453655,LR,flu_prottype,Spike2Vec,stratified,,,9,65999,3
0.9995499549954996,0.9995555555555555,0.9995519463450769,0.9995499549954996,0.9995502036336291,0.9995575221238937,0.9995555555555555,0.9995558010995218,0.9995000393047464,0.99949987057857,1.0,True,0.1965574820060283,0.08405257295817137,RF,flu_prottype,Spike2Vec,stratified,,,0,65999,3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,0.2175130780087784,0.07920431601814926,RF,flu_prottype,Spike2Vec,stratified,,,1,65999,3
0.9995499549954996,0.9995555555555555,0.9995509528779929,0.9995499549954996,0.9995497035793026,0.9995565410199557,0.9995555555555555,0.9995553072680936,0.9995000393047464,0.99949987057857,1.0,True,0.21050352102611214,0.06962106196442619,RF,flu_prottype,Spike2Vec,stratified,,,2,65999,3
0.9997749774977498,0.9997777777777778,0.9997755471749706,0.9997749774977498,0.9997749949460024,0.999746835443038,0.9997777777777778,0.9997620225824779,0.9997499923379985,0.999749936077269,1.0,True,0.21657602000050247,0.07218162401113659,RF,flu_prottype,Spike2Vec,stratified,,,3,65999,3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,0.20796438900288194,0.06943829299416393,RF,flu_prottype,Spike2Vec,stratified,,,4,65999,3
0.9997749774977498,0.9997777777777778,0.9997754764389964,0.9997749774977498,0.9997749772199438,0.9997782705099778,0.9997777777777778,0.999777777503429,0.9997499915454057,0.999749935289285,0.9999997496244367,True,0.19774680904811248,0.06925623497227207,RF,flu_prottype,Spike2Vec,stratified,,,5,65999,3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,0.2073614809778519,0.0894066680339165,RF,flu_prottype,Spike2Vec,stratified,,,6,65999,3
0.9995499549954996,0.9995555555555555,0.9995519463450769,0.9995499549954996,0.9995502036336291,0.9995575221238937,0.9995555555555555,0.9995558010995218,0.9995000393047464,0.99949987057857,1.0,True,0.21707503497600555,0.07941245200345293,RF,flu_prottype,Spike2Vec,stratified,,,7,65999,3
