accuracy,balanced_accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,kappa,roc_auc_ovr_macro,roc_auc_available,train_time,test_time,classifier,corpus,embedding,protocol,jaccard,n_clusters,split,m,k
0.9300171526586621,0.8491226518450716,0.9351093169203509,0.9300171526586621,0.9237105347759323,0.9538123538576099,0.8491226518450716,0.8790070371577973,0.917775906624383,0.9165931939844317,0.9955565653322449,True,1.0246634270297363,0.09004076395649463,RF,pfam8,Murmur2Vec,stratified,,,8,66577,3
0.9238421955403088,0.837653385135984,0.9291732398065328,0.9238421955403088,0.9171176657529209,0.9469706723514666,0.837653385135984,0.8691071008559597,0.9104727013793658,0.9091955740682665,0.995217056919104,True,1.02327260596212,0.07929618598427624,RF,pfam8,Murmur2Vec,stratified,,,9,66577,3
0.7989708404802744,0.7465823140769524,0.8001244753311495,0.7989708404802744,0.7988311482198955,0.7484805106577255,0.7465823140769524,0.7460087607900086,0.7627618190202963,0.7626341895199644,0.8587255164795361,True,5.630312299006619,0.00696949299890548,DT,pfam8,Murmur2Vec,stratified,,,0,66577,3
0.811663807890223,0.7601652088115027,0.8134219985884666,0.811663807890223,0.8115933948449863,0.7662152742939565,0.7601652088115027,0.7612802162169652,0.7776881686752274,0.7774860829299839,0.866414905575529,True,5.771362579020206,0.007147944008465856,DT,pfam8,Murmur2Vec,stratified,,,1,66577,3
0.8061749571183533,0.744781540396545,0.8037575832695012,0.8061749571183533,0.8044255273002132,0.7527633490609917,0.744781540396545,0.74776241745636,0.7708276385358726,0.7707035428859103,0.8582971091217967,True,5.72191397001734,0.0070796869695186615,DT,pfam8,Murmur2Vec,stratified,,,2,66577,3
0.7975986277873071,0.7383466810090233,0.7955767358800683,0.7975986277873071,0.7959872693101949,0.7459233268283508,0.7383466810090233,0.7413292219227562,0.7607702782571664,0.760583881045471,0.8544128669455271,True,5.601686750014778,0.007211271033156663,DT,pfam8,Murmur2Vec,stratified,,,3,66577,3
0.8065180102915952,0.7469633513709012,0.8067804372840182,0.8065180102915952,0.8061067305717492,0.7558459001593749,0.7469633513709012,0.7502760615779285,0.7713462820370928,0.7712477548243883,0.8594403484700274,True,5.597618732019328,0.006929347990080714,DT,pfam8,Murmur2Vec,stratified,,,4,66577,3
0.7989708404802744,0.7404402842827651,0.8007950545929307,0.7989708404802744,0.7988876170141932,0.7406329048388645,0.7404402842827651,0.7386445788544698,0.7628342300550767,0.7625604149114934,0.8556903417141475,True,5.722666706016753,0.006906296010129154,DT,pfam8,Murmur2Vec,stratified,,,5,66577,3
0.8102915951972556,0.760576181339892,0.8116834323426882,0.8102915951972556,0.810354352951057,0.7662350263709448,0.760576181339892,0.7618483638254889,0.7759584998972999,0.7758711783623251,0.8665140397158121,True,5.609296901966445,0.0069062759866937995,DT,pfam8,Murmur2Vec,stratified,,,6,66577,3
0.8072041166380789,0.7560320537235595,0.8089539337196249,0.8072041166380789,0.8076321888304886,0.7572374578139779,0.7560320537235595,0.755969812694613,0.7725004105074058,0.7723654619338856,0.8640475199665845,True,5.709725773020182,0.0067127670045010746,DT,pfam8,Murmur2Vec,stratified,,,7,66577,3
0.8133790737564323,0.7629136417858187,0.8145738080772257,0.8133790737564323,0.8133666302680307,0.762946224764914,0.7629136417858187,0.7620355091293681,0.779831360425603,0.7796542883389046,0.8679389941353972,True,5.684061338019092,0.006646875001024455,DT,pfam8,Murmur2Vec,stratified,,,8,66577,3
