name,n,mean_diff,ci_low,ci_high,t,df,p,cohens_d,p_corrected,correction,note,metric,method_a,method_b,mean_a,sd_a,mean_b,sd_b,p_naive,t_naive,tost_margin,p_tost,equivalent,ci90_low,ci90_high,significant_holm,verdict
Murmur2Vec | NB vs Spike2Vec | NB,5,-0.0031402668220413044,-0.01813599330090322,0.01185545965682061,-0.5814175431488218,4,0.5921483160257989,-0.46096234456024293,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Murmur2Vec | NB,Spike2Vec | NB,0.34007849780157995,0.03224070538825186,0.3432187646236212,0.02807792662281974,0.36090419548264846,-1.0307431375043836,0.02,0.01773648510390735,True,-0.01465448377621289,0.008373950132130282,False,equivalent (TOST)
Murmur2Vec | NB vs Spike2Vec | RF,5,-0.32500764793470727,-0.3985777774736743,-0.25143751839574024,-12.265384048049308,4,0.0002537593725551161,-9.72430270524779,0.013195487372866037,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Murmur2Vec | NB,Spike2Vec | RF,0.34007849780157995,0.03224070538825186,0.6650861457362871,0.01951947508872241,2.646539992604673e-05,-21.74420188271916,0.02,0.9998373755647859,False,-0.381497237422236,-0.2685180584471785,True,different
Murmur2Vec | RF vs Spike2Vec | DT,5,0.00599719022969365,-0.048587347121037336,0.06058172758042464,0.30504736810689503,4,0.7755440579867477,0.2418491696052821,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Murmur2Vec | RF,Spike2Vec | DT,0.6530176267046587,0.02411197483604365,0.6470204364749651,0.023645536593566222,0.6173593671603946,0.5407911835392868,0.02,0.25782440267175744,False,-0.035914630867159146,0.04790901132654645,False,inconclusive
Murmur2Vec | RF vs Spike2Vec | KNN,5,0.12798910016281534,0.08194134211659113,0.17403685820903955,7.717090380578419,4,0.0015178167741722792,6.118301927646151,0.053123587096029774,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Murmur2Vec | RF,Spike2Vec | KNN,0.6530176267046587,0.02411197483604365,0.5250285265418434,0.01173429431404796,0.00016533883974909096,13.680939017084794,0.02,0.9985641928049558,False,0.09263210181099789,0.16334609851463278,False,inconclusive
Murmur2Vec | RF vs Spike2Vec | LR,5,-0.006779890274599043,-0.06289704548143886,0.04933726493224077,-0.33544097339407397,4,0.7541476795078549,-0.26594597871933123,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Murmur2Vec | RF,Spike2Vec | LR,0.6530176267046587,0.02411197483604365,0.6597975169792578,0.015156208898963979,0.5840677827208294,-0.5946732867591371,0.02,0.2743799983827656,False,-0.049868506275516644,0.03630872572631856,False,inconclusive
Murmur2Vec | RF vs Spike2Vec | MLP,5,-0.009495811123610398,-0.06707334117194072,0.04808171892471992,-0.45789734800885995,4,0.6707964026291828,-0.3630324499033123,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Murmur2Vec | RF,Spike2Vec | MLP,0.6530176267046587,0.02411197483604365,0.6625134378282691,0.015153228205851799,0.46246942358604615,-0.8117652360220933,0.02,0.319567130671058,False,-0.05370575144202861,0.03471412919480781,False,inconclusive
Murmur2Vec | RF vs Spike2Vec | NB,5,0.3097988620810375,0.2369421204923044,0.38265560366977064,11.805901766457259,4,0.0002946199894576392,9.360013680428418,0.014544866926395731,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Murmur2Vec | RF,Spike2Vec | NB,0.6530176267046587,0.02411197483604365,0.3432187646236212,0.02807792662281974,3.0798143161719166e-05,20.929626859765936,0.02,0.9998088899682596,False,0.2538570355607157,0.36574068860135933,True,different
Murmur2Vec | RF vs Spike2Vec | RF,5,-0.012068519031628444,-0.033686980947480585,0.009549942884223695,-1.5499521068046573,4,0.19608551887294753,-1.228840728195717,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Murmur2Vec | RF,Spike2Vec | RF,0.6530176267046587,0.02411197483604365,0.6650861457362871,0.01951947508872241,0.051492242788677804,-2.747771401765966,0.02,0.1829874290899117,False,-0.028667892264095468,0.004530854200838581,False,inconclusive
Spike2Vec | DT vs Spike2Vec | KNN,5,0.1219919099331217,0.0633840917445039,0.1805997281217395,5.779157997615513,4,0.004452672652057548,4.5818607497418515,0.14693819751789908,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Spike2Vec | DT,Spike2Vec | KNN,0.6470204364749651,0.023645536593566222,0.5250285265418434,0.01173429431404796,0.0005116256184413237,10.245352099860932,0.02,0.9957745570864732,False,0.07699088015402933,0.16699293971221407,False,inconclusive
Spike2Vec | DT vs Spike2Vec | LR,5,-0.012777080504292692,-0.06734569877286067,0.04179153776427529,-0.6500964061480645,4,0.5510787857417118,-0.5154126618630341,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Spike2Vec | DT,Spike2Vec | LR,0.6470204364749651,0.023645536593566222,0.6597975169792578,0.015156208898963979,0.3133057591782871,-1.1524977483898577,0.02,0.36593196481402623,False,-0.05467667840102282,0.02912251739243743,False,inconclusive
Spike2Vec | DT vs Spike2Vec | MLP,5,-0.015493001353304049,-0.05488863812650198,0.023902635419893885,-1.0918840586292706,4,0.3362409444611755,-0.8656729429384818,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Spike2Vec | DT,Spike2Vec | MLP,0.6470204364749651,0.023645536593566222,0.6625134378282691,0.015153228205851799,0.1249930049628869,-1.935703546692742,0.02,0.3833259599150878,False,-0.045742280005708985,0.014756277299100892,False,inconclusive
Spike2Vec | DT vs Spike2Vec | NB,5,0.3038016718513439,0.23914640165462991,0.36845694204805784,13.04593828463253,4,0.00019926322704467113,10.343145592242921,0.010959477487456912,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Spike2Vec | DT,Spike2Vec | NB,0.6470204364749651,0.023645536593566222,0.3432187646236212,0.02807792662281974,2.0711294449113873e-05,23.127976645432494,0.02,0.9998699008693469,False,0.2541572075217939,0.3534461361808939,True,different
Spike2Vec | DT vs Spike2Vec | RF,5,-0.018065709261322095,-0.05338951566156857,0.01725809713892438,-1.4199616395297163,4,0.22864050191520324,-1.125781040245777,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Spike2Vec | DT,Spike2Vec | RF,0.6470204364749651,0.023645536593566222,0.6650861457362871,0.01951947508872241,0.06554348956631348,-2.517322933769984,0.02,0.44325979881478117,False,-0.04518850128563093,0.00905708276298674,False,inconclusive
Spike2Vec | KNN vs Spike2Vec | LR,5,-0.1347689904374144,-0.15453499712557134,-0.11500298374925745,-18.93041471328663,4,4.5864256052659544e-05,-15.008505423615558,0.002797719619212232,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Spike2Vec | KNN,Spike2Vec | LR,0.5250285265418434,0.01173429431404796,0.6597975169792578,0.015156208898963979,4.7021354954695315e-06,-33.56003836787867,0.02,0.9999567004616791,False,-0.14994598700679423,-0.11959199386803455,True,different
Spike2Vec | KNN vs Spike2Vec | MLP,5,-0.13748491128642576,-0.16792720215186024,-0.10704262042099127,-12.539112469133237,4,0.00023275037549555733,-9.941321431707726,0.012568520276760095,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Spike2Vec | KNN,Spike2Vec | MLP,0.5250285265418434,0.01173429431404796,0.6625134378282691,0.015153228205851799,2.4243662602344813e-05,-22.22947050747401,0.02,0.9997850488468534,False,-0.16085951351731487,-0.11411030905553665,True,different
Spike2Vec | KNN vs Spike2Vec | NB,5,0.18180976191822218,0.13310138982266947,0.23051813401377488,10.363409858263651,4,0.0004893867859457525,8.216370080668812,0.021048208990722433,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Spike2Vec | KNN,Spike2Vec | NB,0.5250285265418434,0.01173429431404796,0.3432187646236212,0.02807792662281974,5.163712536770188e-05,18.372362028670896,0.02,0.999616053684035,False,0.144409855712726,0.21920966812371837,True,different
Spike2Vec | KNN vs Spike2Vec | RF,5,-0.1400576191944438,-0.17829355774651784,-0.10182168064236974,-10.170073129719933,4,0.0005264634380784924,-8.063087895207978,0.022111464399296683,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Spike2Vec | KNN,Spike2Vec | RF,0.5250285265418434,0.01173429431404796,0.6650861457362871,0.01951947508872241,5.563537151952672e-05,-18.02961264224074,0.02,0.9995232112944769,False,-0.16941644302705658,-0.110698795361831,True,different
Spike2Vec | LR vs Spike2Vec | MLP,5,-0.0027159208490113553,-0.020854598078468563,0.015422756380445855,-0.41571968297094375,4,0.6989494126955373,-0.3295929440042309,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Spike2Vec | LR,Spike2Vec | MLP,0.6597975169792578,0.015156208898963979,0.6625134378282691,0.015153228205851799,0.5020180639870532,-0.7369922276977421,0.02,0.02862113061574472,True,-0.016643399799501853,0.011211558101479144,False,equivalent (TOST)
Spike2Vec | LR vs Spike2Vec | NB,5,0.3165787523556366,0.26898803044510194,0.36416947426617124,18.469220303902695,4,5.0572743902718386e-05,14.642858981135786,0.003034364634163103,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Spike2Vec | LR,Spike2Vec | NB,0.6597975169792578,0.015156208898963979,0.3432187646236212,0.02807792662281974,5.188142189538553e-06,32.74242806676293,0.02,0.9999672595888689,False,0.28003701509095885,0.35312048962031434,True,different
Spike2Vec | LR vs Spike2Vec | RF,5,-0.005288628757029401,-0.047321156456303484,0.03674389894224468,-0.34933867243763667,4,0.744450672354773,-0.27696442150731143,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Spike2Vec | LR,Spike2Vec | RF,0.6597975169792578,0.015156208898963979,0.6650861457362871,0.01951947508872241,0.5692427565261682,-0.6193112738392531,0.02,0.19309958812189562,False,-0.03756259986098882,0.026985342346930015,False,inconclusive
Spike2Vec | MLP vs Spike2Vec | NB,5,0.3192946732046479,0.2747953788997424,0.36379396750955334,19.921757106090784,4,3.7461095950309736e-05,15.794466423646812,0.0023225879489192037,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Spike2Vec | MLP,Spike2Vec | NB,0.6625134378282691,0.015153228205851799,0.3432187646236212,0.02807792662281974,3.8359572830603125e-06,35.317500591612266,0.02,0.9999757939481962,False,0.2851266367539657,0.35346270965533005,True,different
Spike2Vec | MLP vs Spike2Vec | RF,5,-0.0025727079080180458,-0.041371941646293806,0.03622652583025772,-0.18410111721546094,4,0.8628905315024787,-0.14595996221269322,1.0,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Spike2Vec | MLP,Spike2Vec | RF,0.6625134378282691,0.015153228205851799,0.6650861457362871,0.01951947508872241,0.7605022272968675,-0.3263763975008827,0.02,0.14020004446242723,False,-0.032364048497475505,0.027218632681439415,False,inconclusive
Spike2Vec | NB vs Spike2Vec | RF,5,-0.32186738111266594,-0.38287273012258466,-0.2608620321027472,-14.648668179372265,4,0.00012635287164758176,-11.613829868425682,0.007075760812264579,Holm-Bonferroni,Nadeau-Bengio corrected (test_frac=0.3),f1_macro,Spike2Vec | NB,Spike2Vec | RF,0.3432187646236212,0.02807792662281974,0.6650861457362871,0.01951947508872241,1.3062564429734586e-05,-25.969313064917266,0.02,0.9999186821849607,False,-0.3687093147032332,-0.2750254475220987,True,different
