accuracy,balanced_accuracy,precision_weighted,recall_weighted,f1_weighted,precision_macro,recall_macro,f1_macro,mcc,kappa,roc_auc_ovr_macro,roc_auc_available,roc_auc_ovr_weighted,roc_auc_ovo_macro,roc_auc_hardlabel_ovr_weighted,roc_auc_hardlabel_ovr_macro,train_time,test_time,classifier,corpus,embedding,split,m,k,dim,shard
0.8060836501901141,0.6467837823829659,0.8002217974739614,0.8060836501901141,0.7961611758718594,0.6691626816203488,0.6467837823829659,0.645020077385086,0.7632207952724448,0.7620627261761158,0.9682728031458104,True,0.9811131229082948,0.955929251800637,0.8950569855662227,0.8186217541717657,0.3453496929723769,0.0491656099911779,RF,dedup,Murmur2Vec,3,27235,3,27235,0
0.7870722433460076,0.6359515608729204,0.7653523755912447,0.7870722433460076,0.7713876318722649,0.6282202846104527,0.6359515608729204,0.6243270984383058,0.7391498627245547,0.7384194894767482,0.9486546490634328,True,0.9749028922858076,0.9352164368589246,0.8843364083792594,0.8127183444536993,0.3387938810046762,0.0693537509650923,RF,dedup,Murmur2Vec,4,27235,3,27235,0
0.7832699619771863,0.7003492257802982,0.7877452528330096,0.7832699619771863,0.7715351789912963,0.7453018444337313,0.7003492257802982,0.695050907459312,0.7374107632692368,0.7346240315337909,0.9730169122469484,True,0.9794775511350636,0.9620341696248864,0.8826623643951407,0.8448410839990191,42.86848141200608,0.038989724998828,MLP,dedup,Murmur2Vec,0,27235,3,27235,0
0.7604562737642585,0.6568225660982837,0.7676595084369895,0.7604562737642585,0.7537307900520115,0.6555472001051365,0.6568225660982837,0.6472198392006162,0.7095453383568635,0.7067946809702923,0.9758563753700384,True,0.9775052082857968,0.9614699008570438,0.8709019171134513,0.8225431883724805,30.829844440042507,0.0340944429626688,MLP,dedup,Murmur2Vec,1,27235,3,27235,0
0.7832699619771863,0.6546994028824354,0.7660028122550911,0.7832699619771863,0.766679530788449,0.6568134754206704,0.6546994028824354,0.6474729980658469,0.735732245741105,0.7338744514029292,0.9715217364469698,True,0.9777361365700308,0.9508334286105664,0.8824456182173761,0.8220063204510984,38.73911340301856,0.0439792819670401,MLP,dedup,Murmur2Vec,2,27235,3,27235,0
0.7934093789607097,0.6728755665046531,0.7980477891067606,0.7934093789607097,0.7869575394551404,0.6875507338981905,0.6728755665046531,0.672150158285194,0.7494872789571422,0.7471084228368722,0.9710048371568252,True,0.9795043398476928,0.9536052467525076,0.8888381945386674,0.831384973913175,41.23622446600348,0.038512319966685,MLP,dedup,Murmur2Vec,3,27235,3,27235,0
0.7832699619771863,0.6643592297103171,0.7838131253607528,0.7832699619771863,0.7689501122307116,0.6978811228049758,0.6643592297103171,0.658031208153104,0.7377307748106696,0.734465256060287,0.9666951556459756,True,0.9737326906426362,0.9466047078439324,0.8827187777956376,0.8268486502095058,45.04755857097916,0.0385194930131547,MLP,dedup,Murmur2Vec,4,27235,3,27235,0
0.8022813688212928,0.6839856584210737,0.7926795007590771,0.8022813688212928,0.791106159110193,0.7136963543724174,0.6839856584210737,0.6811282047173465,0.7583416068135328,0.7575053095706241,0.9728133196638548,True,0.9799418824716174,0.9600891541851492,0.8926491929697177,0.8371132470727968,205.46873359702292,0.0215167789719998,LR,dedup,Murmur2Vec,0,27235,3,27235,0
0.7769328263624842,0.6585415975653497,0.7610750802865381,0.7769328263624842,0.7677284920600657,0.6548193821220014,0.6585415975653497,0.6542907165208237,0.7264505479330837,0.7261826592604423,0.9784751624067431,True,0.9792469877535834,0.9650108845908748,0.8789319320607509,0.8237677047854362,201.55039823503463,0.0198690819670446,LR,dedup,Murmur2Vec,1,27235,3,27235,0
0.7858048162230672,0.6312361978738479,0.7766096972734149,0.7858048162230672,0.7742171665767505,0.6995324253365687,0.6312361978738479,0.6407080909382871,0.7385604695041683,0.7374236439039183,0.967715903328238,True,0.9781848275523148,0.9458106411297208,0.8846740841291926,0.8103760118518873,170.7807994110044,0.0215523249935358,LR,dedup,Murmur2Vec,2,27235,3,27235,0
0.7858048162230672,0.6523257389479227,0.7781285993967841,0.7858048162230672,0.7805524897321557,0.649458617822821,0.6523257389479227,0.647908100828349,0.7379637800199683,0.7377799365988342,0.97453889375947,True,0.9820461337892704,0.9573114378302204,0.8847971199281,0.8209263749252386,186.52921311499085,0.0203685879823751,LR,dedup,Murmur2Vec,3,27235,3,27235,0
0.7972116603295311,0.6789778911949557,0.7854650854393658,0.7972116603295311,0.7878922571389742,0.6773982469248114,0.6789778911949557,0.6713984725315847,0.7519038840371736,0.7514725800863074,0.9712300021068422,True,0.9798881925408754,0.9501642805136218,0.8904771270446206,0.8345106331904151,182.30599642399463,0.0139419980114325,LR,dedup,Murmur2Vec,4,27235,3,27235,0
0.7870722433460076,0.6844983795301818,0.7823138921093735,0.7870722433460076,0.778149392343637,0.6776277819783464,0.6844983795301818,0.6683134939591159,0.7406681006622998,0.7396811805393261,0.837010694872841,True,0.8847531123704993,0.8347372464205715,0.8847531123704993,0.837010694872841,0.5394627109635621,0.0038007170078344,DT,dedup,Murmur2Vec,0,27235,3,27235,0
0.7782002534854245,0.649438588534555,0.7719686391675888,0.7782002534854245,0.7739566547751933,0.6426760400097473,0.649438588534555,0.6428390142887096,0.7283440485435424,0.7281779506694411,0.8192803489027867,True,0.8803432019811999,0.8163725939942906,0.8803432019811999,0.8192803489027867,0.4917808540049009,0.0035868000122718,DT,dedup,Murmur2Vec,1,27235,3,27235,0
